Entity Group ID,Entity Category,Entity Subgroup ID,Name,IDSOS Name,original_id,entity_group_id,entity_category,entity_subgroup_id,confidence,candidates,status,needs_audit
Firm,Engineering - Civil,"Engineer, Surveyor","Sharp & Smith, Inc.","SHARP & SMITH, INC.",135,Private,Engineering,Civil,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 70.0, 'reasoning': ""The input includes 'Surveyor' in the subgroup, but the primary category is 'Engineering - Civil', so Engineering is prioritized.""}]",7.0,0
Firm,,Surveyor,Skinner & Associates,,136,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': ""The name and subgroup 'Surveyor' strongly indicate a surveying firm, but if they also provide engineering services, 'Engineering' could be considered. However, no direct evidence of engineering in the name.""}]",7.0,0
Firm,Survey,Engineer,"Skinner Land Survey Co., Inc.","Skinner Land Survey Co., Inc.",137,Private,Surveying,,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 35.0, 'reasoning': ""The name and 'Survey' in the category and name indicate primary focus on surveying, but 'Engineer' in the subgroup could suggest engineering services as well.""}]",7.0,0
Firm,,Surveyor,"Skinner, Earl & Associates, Inc.",,138,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': ""Similar to record 136, the name and subgroup 'Surveyor' indicate surveying, but possible engineering services are a minor consideration.""}]",7.0,0
Firm,,"Engineer, Survey","Sunrise Engineering, Inc.","SUNRISE ENGINEERING, INC.",144,Private,Engineering,Full Service,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': ""The name and subgroup indicate both engineering and surveying services. 'Full Service' is preferred if both are offered, per rules.""}]",7.0,0
Firm,Engineering - Full Service,Engineer,"Ardurra Group, Inc. (formerly T-O Engineers, Inc.)","T-O ENGINEERS, INC.",145,Private,Engineering,Full Service,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': '', 'confidence': 30.0, 'reasoning': ""The input specifies 'Full Service' in the category, which matches the rules for engineering firms offering a broad range of services.""}]",7.0,0
Firm,Survey,Surveyor,Taylor Mountain Surveying (TMS),TAYLOR MOUNTAIN SURVEYING,147,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,TE Land Surveying,,148,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,Tealey's Land Surveying,TEALEY'S LAND SURVEYING,149,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,"Three Rivers Land Surveying, PC","THREE RIVERS LAND SURVEYING, PC",151,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,Timberline Surveying PLLC,Timberline Surveying PLLC,153,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,,Engineer,Toothman-Orton Engineering,TOOTHMAN-ORTON ENGINEERING,154,Private,Engineering,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 60.0, 'reasoning': ""The name includes 'Engineering' and the subgroup is 'Engineer', but no specialty is specified. If 'Full Service' is implied, it could be used, but defaulting to NULL is more consistent with the rules.""}]",7.0,0
Firm,Survey,Surveyor,"Tri County Surveying, Inc.","TRI COUNTY SURVEYING, INC.",157,Private,Surveying,,98.0,[],7.0,0
Firm,Planning,Planner,"ULC Management, LLC","ULC MANAGEMENT, LLC",158,Private,Other,,70.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planning', 'confidence': 60.0, 'reasoning': ""The input category is 'Planning' and subgroup is 'Planner', but there is no direct rule for 'Planning' as a standalone category. It could be a specialty under Engineering, but 'Other' is safer.""}]",6.0,1
Firm,,Planner,W. H. Weaver Planning & Design Associates,W. H. WEAVER PLANNING & DESIGN ASSOCIATES,161,Private,Other,,70.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planning', 'confidence': 60.0, 'reasoning': ""The name includes 'Planning & Design', and the subgroup is 'Planner'. There is no direct rule for 'Planning' as a category, but it could be a specialty under Engineering.""}]",6.0,1
Firm,Survey,Surveyor,"Waite Land Surveying, LLC","WAITE LAND SURVEYING, LLC",162,Private,Surveying,,98.0,[],7.0,0
Firm,Survey,Surveyor,"Wellington Land Surveying, P.C.","WELLINGTON LAND SURVEYING, P.C.",163,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying', 'confidence': 40.0, 'reasoning': ""The name and input category both indicate surveying, but some firms with 'Surveying' in the name may also provide engineering services. However, no explicit evidence of engineering here.""}]",7.0,0
Firm,Survey,Surveyor,Westbound Surveying Services P.C.,WESTBOUND SURVEYING SERVICES P.C.,164,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying', 'confidence': 40.0, 'reasoning': 'Similar to previous, the name and input indicate surveying, but some overlap with engineering is possible. No explicit evidence of engineering.'}]",7.0,0
Firm,Engineering - Civil,Engineer,"Whipple Consulting Engineers, Inc.",,165,Private,Engineering,Civil,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying', 'confidence': 30.0, 'reasoning': ""The company name includes 'Consulting Engineers', and the input category is 'Engineering - Civil', so Civil is most appropriate. If they also did surveying, it would be in the name or input.""}]",7.0,0
Firm,,Builder,"Ranger R., Inc.","RANGER R., INC.",167,Private,Builder,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The only clue is 'Builder' in the subgroup. No indication of residential or commercial, so default to Builder with NULL subgroup. Contractor is a possible alternative if 'Builder' is not explicit in the business activity.""}]",7.0,0
Firm,,Engineer,"Ludlow Engineering and Associates, LLC",,168,Private,Engineering,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 60.0, 'reasoning': ""The name includes 'Engineering and Associates', but no specialty is specified. Default to Engineering with NULL subgroup. If 'Full Service' was mentioned, that would be used.""}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Survey",RiveRidge Engineering Company,RIVERIDGE ENGINEERING COMPANY,170,Private,Engineering,Full Service,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Planning, Surveying', 'confidence': 85.0, 'reasoning': ""The input subgroup lists Engineer, Planner, Survey, which could be mapped to Civil, Planning, Surveying as a more granular breakdown, but 'Full Service' is a common and accepted subgroup for firms offering multiple engineering services.""}]",7.0,0
Firm,Planning,Planner,"SLN Planning, LLC","SLN Planning, LLC",171,Private,Engineering,Planning,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""If 'Planning' is not considered a valid engineering specialty, it could be classified as 'Other', but 'Planning' is often a recognized engineering/planning discipline.""}]",7.0,0
Firm,,Planner,"Rose Law Group, P.C.","ROSE LAW GROUP, P.C.",172,Private,Other,,70.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planning', 'confidence': 60.0, 'reasoning': ""The firm is a law group, but the subgroup is 'Planner'. If they provide planning services, 'Engineering' with 'Planning' could be considered, but the primary business appears to be legal.""}]",6.0,1
Firm,Engineering - Civil,Engineer,"Civil Innovations, PLLC","CIVIL INNOVATIONS, PLLC",175,Private,Engineering,Civil,98.0,[],7.0,0
Firm,Engineering - Civil,Engineer,"Erickson-Civil, Inc.","ERICKSON-CIVIL, INC.",186,Private,Engineering,Civil,98.0,[],7.0,0
Firm,Survey,Planner,NorthSide Management LLC,NORTHSIDE MANAGEMENT LLC,375,Private,Other,,60.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The input category is 'Survey' and subgroup is 'Planner', but the name 'NorthSide Management LLC' does not clearly indicate surveying or planning as a primary business. 'Other' is chosen due to ambiguity, but 'Surveying' is a possible candidate due to the input category.""}]",6.0,1
Firm,,Engineer,"Munger Engineering, Inc.","MUNGER ENGINEERING, INC.",378,Private,Engineering,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 10.0, 'reasoning': ""The name and subgroup both indicate engineering, but no specialty is specified. 'Engineering' is the most appropriate category.""}]",7.0,0
Firm,Planning,Planner,Riley Planning Services LLC,RILEY PLANNING SERVICES LLC,381,Private,Other,,60.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planning', 'confidence': 30.0, 'reasoning': ""The name and input suggest planning services, but 'Planning' is not a standard category per rules. If planning is considered a specialty under engineering, it could be classified as such.""}]",6.0,1
Firm,Engineering - Civil,Engineer,"Nemec Engineering, LLC","NEMEC ENGINEERING, LLC",386,Private,Engineering,Civil,100.0,[],7.0,0
Firm,Engineering - Civil,Engineer,Aspen Engineers,"ASPEN ENGINEERS, Chartered",438,Private,Engineering,Civil,100.0,[],7.0,0
Firm,,Property Management,"Heartland Townhomes Property Management, LLC","HEARTLAND TOWNHOMES PROPERTY MANAGEMENT, LLC",450,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Agency', 'entity_subgroup_id': 'Land', 'confidence': 40.0, 'reasoning': ""Property management is not explicitly covered in the rules, but could be loosely associated with land or real estate agencies. However, 'Other' is more appropriate due to lack of direct match.""}]",6.0,1
Firm,Survey,Surveyor,"Russell Surveying, Incorporated","RUSSELL SURVEYING, INCORPORATED",457,Private,Surveying,,98.0,[],7.0,0
Firm,,Surveyor,Northstar,NORTHSTAR,459,Private,Surveying,,95.0,[],7.0,0
Firm,,Surveyor,"Cuddy & Associates, Inc.","CUDDY & ASSOCIATES, INC.",460,Private,Surveying,,95.0,[],7.0,0
Firm,Survey,Surveyor,Goettsche Surveying & Mapping,GOETTSCHE SURVEYING & MAPPING,485,Private,Surveying,,98.0,[],7.0,0
Firm,,Engineer,"TRU-Engineering, P.C.","TRU-ENGINEERING, P.C.",487,Private,Engineering,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 60.0, 'reasoning': ""The name 'TRU-Engineering, P.C.' and the subgroup 'Engineer' both indicate an engineering firm. 'Full Service' could be possible if the firm offers multiple specialties, but there is no explicit evidence.""}]",7.0,0
Firm,Engineering - Civil,Engineer,"Civil Dynamics, P.C.","CIVIL DYNAMICS, P.C.",582,Private,Engineering,Civil,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Structural', 'confidence': 40.0, 'reasoning': ""The name 'Civil Dynamics' and the category 'Engineering - Civil' strongly indicate a civil engineering specialty. There is a small chance of structural engineering, but not enough evidence.""}]",7.0,0
Firm,Builder,Builder,"""Brunobuilt""","""Brunobuilt""",638,Private,Builder,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""The name 'Brunobuilt' and the input category 'Builder' suggest a builder, but if there is no evidence of residential or commercial focus, 'Contractor' could be considered.""}]",7.0,0
Firm,,Builder,A.M.D. Construction Co.,A.M.D. CONSTRUCTION CO.,639,Private,Builder,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The name 'A.M.D. Construction Co.' suggests a contractor, but the input subgroup is 'Builder'. If there is no evidence of a specific builder type, default to 'Builder' with NULL subgroup.""}]",7.0,0
Firm,Builder,Builder,A.S.C. Inc.,A.S.C. INC.,640,Private,Builder,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""The name 'A.S.C. Inc.' is ambiguous, but the input category and subgroup both indicate 'Builder'. If there is no evidence of a specific builder type, default to 'Builder' with NULL subgroup.""}]",7.0,0
Firm,Builder,Builder,"Adair Homes, Inc.","ADAIR HOMES, INC.",642,Private,Builder,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""If there is any indication that the company does more than just building homes, it could be classified as a general contractor, but 'Homes' in the name strongly suggests residential builder.""}]",7.0,0
Firm,Builder,Builder,"Adera Homes, L.L.C.","ADERA HOMES, L.L.C.",644,Private,Builder,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""If the company does more than just home building, it could be a general contractor, but 'Homes' in the name strongly suggests residential builder.""}]",7.0,0
Firm,Builder,Builder,"Aggregate Construction, Inc.","AGGREGATE CONSTRUCTION, INC.",645,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name includes 'Construction', which by rule should be classified as Contractor. There is no indication of residential or commercial building only.""}]",5.0,1
Firm,Builder,Builder,Agile Design Company,AGILE DESIGN COMPANY,646,Private,Other,,60.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""The name 'Agile Design Company' does not clearly indicate builder or contractor; it could be a design firm, but lacking more information, 'Other' is safest.""}, {'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""If 'Design' refers to engineering, it could be classified as such, but there is insufficient evidence.""}]",6.0,1
